timestamp,src_ip,dst_ip,protocol,length,inter_arrival
1762776982.901076,192.168.1.16,51.79.9.235,tcp,54,0.014518976211547852
1762776982.976349,142.250.200.206,192.168.1.16,data,75,0.7884161472320557
1762776982.992949,192.168.1.16,142.250.200.206,data,75,0.0918729305267334
1762776983.005153,142.250.200.206,192.168.1.16,data,68,0.02880382537841797
1762776983.047226,142.250.200.206,192.168.1.16,data,1287,0.04207301139831543
1762776983.047226,142.250.200.206,192.168.1.16,data,647,0.0
1762776983.047494,142.250.200.206,192.168.1.16,data,238,0.00026798248291015625
1762776983.070942,192.168.1.16,142.250.200.206,data,82,0.07799291610717773
1762776983.088149,192.168.1.16,142.250.201.22,data,280,0.01720714569091797
1762776983.088799,192.168.1.16,142.250.201.22,data,268,0.0006499290466308594
1762776983.089933,192.168.1.16,142.250.201.22,data,268,0.0011339187622070312
1762776983.093429,192.168.1.16,142.250.201.22,data,268,0.0034961700439453125
1762776983.145438,142.250.200.206,192.168.1.16,data,68,0.09794402122497559
1762776983.155169,142.250.201.22,192.168.1.16,data,124,0.8211510181427002
1762776983.165114,142.250.201.22,192.168.1.16,data,155,0.009944915771484375
1762776983.165114,142.250.201.22,192.168.1.16,data,96,0.0
1762776983.182771,192.168.1.16,142.250.201.22,data,88,0.08934187889099121
1762776983.195184,142.250.201.22,192.168.1.16,data,136,0.030070066452026367
1762776983.214677,192.168.1.16,142.250.201.22,data,82,0.0319061279296875
1762776983.264931,142.250.201.22,192.168.1.16,data,68,0.0697469711303711
1762776983.294918,142.250.201.22,192.168.1.16,data,68,0.029987096786499023
1762776983.67124,51.79.9.235,192.168.1.16,data,88,0.8247020244598389
1762776983.712495,192.168.1.16,51.79.9.235,tcp,54,0.4978179931640625
1762776983.843374,192.168.1.16,142.250.200.206,data,1285,0.13087892532348633
1762776983.843477,192.168.1.16,142.250.200.206,data,1292,0.000102996826171875
1762776983.843524,192.168.1.16,142.250.200.206,data,1292,4.696846008300781e-05
1762776983.843561,192.168.1.16,142.250.200.206,data,1244,3.695487976074219e-05
1762776983.926539,142.250.200.206,192.168.1.16,data,75,0.7811009883880615
1762776983.946323,142.250.200.206,192.168.1.16,data,68,0.019783973693847656
1762776983.947063,192.168.1.16,142.250.200.206,data,74,0.10350203514099121
1762776983.973208,142.250.200.206,192.168.1.16,data,68,0.026885032653808594
1762776984.001724,142.250.200.206,192.168.1.16,data,1287,0.028516054153442383
1762776984.024782,192.168.1.16,142.250.200.206,data,82,0.07771897315979004
1762776984.198241,192.168.1.16,142.250.200.206,data,75,0.17345905303955078
1762776984.373152,142.250.200.206,192.168.1.16,data,244,0.3714280128479004
1762776984.373152,142.250.200.206,192.168.1.16,data,68,0.0
1762776984.373152,142.250.200.206,192.168.1.16,data,69,0.0
1762776984.373787,192.168.1.16,142.250.200.206,data,76,0.17554593086242676
1762776984.375976,142.250.200.206,192.168.1.16,data,66,0.002824068069458008
1762776984.376581,192.168.1.16,142.250.200.206,data,78,0.002794027328491211
1762776984.449226,142.250.200.206,192.168.1.16,data,1135,0.07324981689453125
1762776984.449844,192.168.1.16,142.250.200.206,data,78,0.07326292991638184
1762776984.495932,192.168.1.16,142.250.201.22,data,280,0.046088218688964844
1762776984.497102,192.168.1.16,142.250.201.22,data,267,0.0011699199676513672
1762776984.497653,192.168.1.16,142.250.201.22,data,267,0.0005509853363037109
1762776984.499349,192.168.1.16,142.250.201.22,data,268,0.0016961097717285156
1762776984.56572,142.250.201.22,192.168.1.16,data,174,1.2708020210266113
1762776984.592547,192.168.1.16,142.250.201.22,data,82,0.09319782257080078
1762776984.627181,142.250.201.22,192.168.1.16,data,156,0.06146097183227539
1762776984.627181,142.250.201.22,192.168.1.16,data,141,0.0
1762776984.656555,192.168.1.16,142.250.201.22,data,85,0.06400799751281738
1762776984.784557,192.168.1.16,142.250.201.22,data,75,0.12800216674804688
1762776984.957905,142.250.201.22,192.168.1.16,data,68,0.33072400093078613
1762776984.957905,142.250.201.22,192.168.1.16,data,149,0.0
1762776984.957905,142.250.201.22,192.168.1.16,data,68,0.0
1762776984.957905,142.250.201.22,192.168.1.16,data,136,0.0
1762776984.957905,142.250.201.22,192.168.1.16,data,69,0.0
1762776984.957905,51.79.9.235,192.168.1.16,tcp,138,1.2866649627685547
1762776984.958424,192.168.1.16,142.250.201.22,data,78,0.17386698722839355
1762776984.958865,192.168.1.16,142.250.201.22,data,85,0.00044083595275878906
1762776985.004835,192.168.1.16,51.79.9.235,tcp,54,0.04596996307373047
1762776985.027208,142.250.201.22,192.168.1.16,data,136,0.06930303573608398
1762776985.027208,142.250.201.22,192.168.1.16,data,67,0.0
1762776985.027446,192.168.1.16,142.250.201.22,data,78,0.022611141204833984
